RequestNum,PublisherNum,SubscribersNum,ValueSize,QoS,Throughput
10000,900,7,128,0,25453.482101
10000,900,7,128,0,37291.845866
10000,900,7,128,0,29258.492287
10000,900,7,128,0,30828.158462
10000,950,7,128,0,28801.321626
10000,950,7,128,0,31949.703907
10000,950,7,128,0,28850.259238
10000,950,7,128,0,38312.510899
10000,950,7,128,0,28638.630673
10000,1000,7,128,0,27953.360132
10000,1000,7,128,0,32664.807329
10000,1000,7,128,0,30985.542462
10000,1000,7,128,0,36930.093504
10000,1000,7,128,0,30533.717722
10000,100,7,128,1,24414.750059
10000,100,7,128,1,24551.403145
10000,100,7,128,1,23091.386420
10000,100,7,128,1,21209.620861
10000,100,7,128,1,20500.156630
10000,150,7,128,1,24444.028755
10000,150,7,128,1,24411.160635
10000,150,7,128,1,22486.336639
10000,150,7,128,1,25311.492849
10000,150,7,128,1,24778.340830
10000,200,7,128,1,21815.826534
10000,200,7,128,1,22631.857382
10000,200,7,128,1,23623.669316
10000,200,7,128,1,27228.539709
10000,200,7,128,1,24310.549888
10000,250,7,128,1,26327.292006
10000,250,7,128,1,24245.137935
10000,250,7,128,1,26092.973198
10000,250,7,128,1,25693.526145
10000,250,7,128,1,25763.486229
10000,300,7,128,1,23676.245152
10000,300,7,128,1,26508.855983
10000,300,7,128,1,18893.208846
10000,300,7,128,1,25074.442572
10000,300,7,128,1,24603.965468
10000,350,7,128,1,30730.979116
10000,350,7,128,1,25662.700555
10000,350,7,128,1,23698.409135
10000,350,7,128,1,29090.821332
10000,350,7,128,1,19873.053241
10000,400,7,128,1,28248.876523
10000,400,7,128,1,26691.504286
10000,400,7,128,1,25556.495239
10000,400,7,128,1,30552.530507
10000,400,7,128,1,28915.170048
10000,450,7,128,1,26144.813881
10000,450,7,128,1,25251.831465
10000,450,7,128,1,32925.074699
10000,450,7,128,1,27701.309851
10000,450,7,128,1,21930.674038
10000,500,7,128,1,32512.834669
10000,500,7,128,1,25140.610112
10000,500,7,128,1,26265.048924
10000,500,7,128,1,29462.745828
10000,500,7,128,1,29826.487807
10000,550,7,128,1,30132.569989
10000,550,7,128,1,26945.088978
10000,550,7,128,1,27319.962445
10000,550,7,128,1,26224.316848
10000,550,7,128,1,32316.645838
10000,600,7,128,1,30778.724917
10000,600,7,128,1,28257.432227
10000,600,7,128,1,28806.500065
10000,600,7,128,1,28863.666348
10000,600,7,128,1,29694.487141
10000,650,7,128,1,31927.704744
10000,650,7,128,1,25673.679599
10000,650,7,128,1,27805.688278
10000,650,7,128,1,28386.899289
10000,650,7,128,1,29361.520150
10000,700,7,128,1,27043.709049
10000,700,7,128,1,28095.696820
10000,700,7,128,1,28497.940606
10000,700,7,128,1,27170.829893
10000,700,7,128,1,29169.312129
10000,750,7,128,1,33445.378361
10000,750,7,128,1,27540.224750
10000,750,7,128,1,27960.056766
10000,750,7,128,1,32330.856919
10000,750,7,128,1,17235.374239
10000,800,7,128,1,27123.674985
10000,800,7,128,1,31601.026973
10000,800,7,128,1,22396.017809
10000,800,7,128,1,22046.770204
10000,800,7,128,1,28169.583666
10000,850,7,128,1,17708.999989
10000,850,7,128,1,28169.561368
10000,850,7,128,1,30974.368964
10000,850,7,128,1,30495.754880
10000,850,7,128,1,29880.896807
10000,900,7,128,1,28171.200170
10000,900,7,128,1,27131.220593
10000,900,7,128,1,30853.029782
10000,900,7,128,1,32196.839318
10000,900,7,128,1,22490.856764
10000,950,7,128,1,30451.023199
10000,950,7,128,1,30629.897345
10000,950,7,128,1,30004.227476
10000,950,7,128,1,28087.641418
10000,950,7,128,1,27841.401490
10000,1000,7,128,1,28779.211187
10000,1000,7,128,1,30369.893397
10000,1000,7,128,1,20931.840231
10000,1000,7,128,1,27708.660909
10000,1000,7,128,1,32105.627102
10000,100,7,128,2,11731.214658
10000,100,7,128,2,10039.790450
10000,100,7,128,2,13587.546546
10000,100,7,128,2,13841.894714
10000,100,7,128,2,13462.671879
10000,150,7,128,2,14325.033576
10000,150,7,128,2,13159.228927
10000,150,7,128,2,14029.010647
10000,150,7,128,2,14753.791690
10000,150,7,128,2,16450.783880
10000,200,7,128,2,15573.370335
10000,200,7,128,2,14028.027615
10000,200,7,128,2,17209.996970
10000,200,7,128,2,15604.477114
10000,200,7,128,2,15888.400611
10000,250,7,128,2,16674.037675
10000,250,7,128,2,17910.081059
10000,250,7,128,2,15301.621321
10000,250,7,128,2,18015.458427
10000,250,7,128,2,16955.497031
10000,300,7,128,2,17805.664234
10000,300,7,128,2,16210.092709
10000,300,7,128,2,16665.819765
10000,300,7,128,2,14837.432381
10000,300,7,128,2,18176.193807
10000,350,7,128,2,18039.899115
10000,350,7,128,2,18959.078023
10000,350,7,128,2,19197.925567
10000,350,7,128,2,19820.050668
10000,350,7,128,2,16315.397118
10000,400,7,128,2,20764.669762
10000,400,7,128,2,17558.131854
10000,400,7,128,2,23227.820864
10000,400,7,128,2,17718.043779
10000,400,7,128,2,16653.265978
10000,450,7,128,2,23232.311715
10000,450,7,128,2,19647.378478
10000,450,7,128,2,20910.878713
10000,450,7,128,2,25173.343137
10000,450,7,128,2,17870.854270
10000,500,7,128,2,21374.933582
10000,500,7,128,2,22685.729640
10000,500,7,128,2,23438.178352
10000,500,7,128,2,25373.860748
10000,500,7,128,2,20131.286669
10000,550,7,128,2,20570.847815
10000,550,7,128,2,22739.304145
10000,550,7,128,2,22764.661148
10000,550,7,128,2,23152.238163
10000,550,7,128,2,21276.031477
10000,600,7,128,2,22938.427679
10000,600,7,128,2,23349.681465
10000,600,7,128,2,26245.032314
10000,600,7,128,2,21794.592841
10000,600,7,128,2,22572.206338
10000,650,7,128,2,24926.339799
10000,650,7,128,2,25576.279421
10000,650,7,128,2,23438.752820
10000,650,7,128,2,26491.827177
10000,650,7,128,2,24138.969418
10000,700,7,128,2,25378.573578
10000,700,7,128,2,25064.193724
10000,700,7,128,2,24289.867093
10000,700,7,128,2,21523.585668
10000,700,7,128,2,23762.179364
10000,750,7,128,2,26924.051553
10000,750,7,128,2,24952.675442
10000,750,7,128,2,24744.586686
10000,750,7,128,2,23813.364622
10000,750,7,128,2,26357.109028
10000,800,7,128,2,21111.422000
10000,800,7,128,2,24412.070318
10000,800,7,128,2,26580.953653
10000,800,7,128,2,25323.792993
10000,800,7,128,2,22763.018012
10000,850,7,128,2,28088.878334
10000,850,7,128,2,27810.884550
10000,850,7,128,2,26930.633048
10000,850,7,128,2,23056.353280
10000,850,7,128,2,26818.903277
10000,900,7,128,2,25540.293871
10000,900,7,128,2,28266.680003
10000,900,7,128,2,26284.327618
10000,900,7,128,2,22537.104791
10000,900,7,128,2,25642.638958
10000,950,7,128,2,23703.727864
10000,950,7,128,2,27392.025620
10000,950,7,128,2,23997.778785
10000,950,7,128,2,25188.589869
10000,950,7,128,2,22649.644622
10000,1000,7,128,2,25007.350536
10000,1000,7,128,2,27889.509661
10000,1000,7,128,2,27049.370538
10000,1000,7,128,2,23059.595192
10000,1000,7,128,2,27359.953890
10000,100,7,1024,0,15002.787225
10000,100,7,1024,0,14669.842605
10000,100,7,1024,0,14643.344054
10000,100,7,1024,0,15179.729577
10000,100,7,1024,0,14714.821282
10000,150,7,1024,0,14672.462303
10000,150,7,1024,0,14459.313903
10000,150,7,1024,0,14163.644330
10000,150,7,1024,0,14806.415497
10000,150,7,1024,0,16077.996600
10000,200,7,1024,0,13988.174738
10000,200,7,1024,0,14749.524700
10000,200,7,1024,0,14590.197663
10000,200,7,1024,0,13983.253946
10000,200,7,1024,0,15199.926803
10000,250,7,1024,0,14501.653414
10000,250,7,1024,0,14583.079251
10000,250,7,1024,0,13277.135415
10000,250,7,1024,0,14218.528468
10000,250,7,1024,0,15691.982724
10000,300,7,1024,0,13739.396942
10000,300,7,1024,0,13906.768106
10000,300,7,1024,0,15931.474624
10000,300,7,1024,0,13561.605220
10000,300,7,1024,0,14324.388292
10000,350,7,1024,0,15293.211880
10000,350,7,1024,0,15936.118679
10000,350,7,1024,0,14447.904417
10000,350,7,1024,0,13134.249959
10000,350,7,1024,0,13493.451341
10000,400,7,1024,0,13337.068335
10000,400,7,1024,0,13835.424275
10000,400,7,1024,0,15119.131004
10000,400,7,1024,0,14361.961240
10000,400,7,1024,0,14661.924007
10000,450,7,1024,0,14928.339953
10000,450,7,1024,0,14847.433460
10000,450,7,1024,0,13924.568623
10000,450,7,1024,0,14464.550517
10000,450,7,1024,0,15283.104978
10000,500,7,1024,0,15530.742082
10000,500,7,1024,0,14657.921010
10000,500,7,1024,0,15131.205635
10000,500,7,1024,0,15156.015570
10000,500,7,1024,0,15445.712707
10000,550,7,1024,0,15854.151723
10000,550,7,1024,0,14458.490375
10000,550,7,1024,0,14437.612302
10000,550,7,1024,0,15070.454442
10000,550,7,1024,0,15808.405514
10000,600,7,1024,0,15215.774479
10000,600,7,1024,0,15141.398266
10000,600,7,1024,0,13341.441069
10000,600,7,1024,0,14870.938464
10000,600,7,1024,0,15576.671672
10000,650,7,1024,0,13719.551438
10000,650,7,1024,0,14778.768479
10000,650,7,1024,0,17545.770445
10000,650,7,1024,0,14129.984537
10000,650,7,1024,0,15647.467367
10000,700,7,1024,0,16316.774060
10000,700,7,1024,0,15555.413707
10000,700,7,1024,0,14192.245173
10000,700,7,1024,0,15614.306079
10000,700,7,1024,0,16714.280386
10000,750,7,1024,0,14815.614507
10000,750,7,1024,0,15762.772369
10000,750,7,1024,0,16060.509292
10000,750,7,1024,0,15204.128000
10000,750,7,1024,0,15285.698081
10000,800,7,1024,0,15518.073611
10000,800,7,1024,0,14968.502461
10000,800,7,1024,0,15558.091358
10000,800,7,1024,0,15131.227660
10000,800,7,1024,0,16751.790275
10000,850,7,1024,0,14821.992282
10000,850,7,1024,0,12330.915588
10000,850,7,1024,0,16595.390020
10000,850,7,1024,0,15526.111310
10000,850,7,1024,0,15912.900092
10000,900,7,1024,0,15511.345223
10000,900,7,1024,0,14879.703017
10000,900,7,1024,0,14942.430588
10000,900,7,1024,0,16219.985276
10000,900,7,1024,0,14666.660037
10000,950,7,1024,0,14267.781539
10000,950,7,1024,0,15105.602770
10000,950,7,1024,0,15481.707364
10000,950,7,1024,0,15277.013829
10000,950,7,1024,0,14500.912993
10000,1000,7,1024,0,14821.243084
10000,1000,7,1024,0,16587.417983
10000,1000,7,1024,0,16059.664248
10000,1000,7,1024,0,15607.441896
10000,1000,7,1024,0,16632.849976
10000,100,7,1024,1,14076.531359
10000,100,7,1024,1,13802.434751
10000,100,7,1024,1,14692.595061
10000,100,7,1024,1,14991.298780
10000,100,7,1024,1,14510.755246
10000,150,7,1024,1,13781.133346
10000,150,7,1024,1,14874.864555
10000,150,7,1024,1,14359.028511
10000,150,7,1024,1,14766.364252
10000,150,7,1024,1,14454.173549
10000,200,7,1024,1,16173.681898
10000,200,7,1024,1,14870.289786
10000,200,7,1024,1,15477.530812
10000,200,7,1024,1,14920.113527
10000,200,7,1024,1,14310.714593
10000,250,7,1024,1,14883.442944
10000,250,7,1024,1,14266.980640
10000,250,7,1024,1,15841.195914
10000,250,7,1024,1,14628.867390
10000,250,7,1024,1,13746.142039
10000,300,7,1024,1,14018.889969
10000,300,7,1024,1,15718.703193
10000,300,7,1024,1,13717.734826
10000,300,7,1024,1,15616.128746
10000,300,7,1024,1,15221.429831
10000,350,7,1024,1,16208.341739
10000,350,7,1024,1,13895.332232
10000,350,7,1024,1,15158.893950
10000,350,7,1024,1,14702.370519
10000,350,7,1024,1,15414.992002
10000,400,7,1024,1,14347.396304
10000,400,7,1024,1,15511.291280
10000,400,7,1024,1,14428.794104
10000,400,7,1024,1,14405.322004
10000,400,7,1024,1,15629.163731
10000,450,7,1024,1,14544.617516
10000,450,7,1024,1,14064.386115
10000,450,7,1024,1,16152.238570
10000,450,7,1024,1,16905.266242
10000,450,7,1024,1,16488.641035
10000,500,7,1024,1,15850.953082
10000,500,7,1024,1,16493.659939
10000,500,7,1024,1,16292.417588
10000,500,7,1024,1,16035.924911
10000,500,7,1024,1,16561.267969
10000,550,7,1024,1,14635.786149
10000,550,7,1024,1,15744.058365
10000,550,7,1024,1,15300.449308
10000,550,7,1024,1,13576.269065
10000,550,7,1024,1,15681.243647
10000,600,7,1024,1,15471.930989
10000,600,7,1024,1,15834.712207
10000,600,7,1024,1,15819.028992
10000,600,7,1024,1,14493.248641
10000,600,7,1024,1,13591.160124
10000,650,7,1024,1,14192.472338
10000,650,7,1024,1,16128.440344
10000,650,7,1024,1,15937.492034
10000,650,7,1024,1,16655.828136
10000,650,7,1024,1,15163.095345
10000,700,7,1024,1,14680.118572
10000,700,7,1024,1,16314.787907
10000,700,7,1024,1,14473.423359
10000,700,7,1024,1,15622.931475
10000,700,7,1024,1,16399.243492
10000,750,7,1024,1,16366.063594
10000,750,7,1024,1,15931.238303
10000,750,7,1024,1,16022.775542
10000,750,7,1024,1,14196.500233
10000,750,7,1024,1,16147.392521
10000,800,7,1024,1,14844.815637
10000,800,7,1024,1,15895.446922
10000,800,7,1024,1,15840.947835
10000,800,7,1024,1,15109.647372
10000,800,7,1024,1,15158.174873
10000,850,7,1024,1,15892.512631
10000,850,7,1024,1,14807.062999
10000,850,7,1024,1,16207.240559
10000,850,7,1024,1,14453.175216
10000,850,7,1024,1,15847.125644
10000,900,7,1024,1,13447.315686
10000,900,7,1024,1,16994.344017
10000,900,7,1024,1,15131.279266
10000,900,7,1024,1,16034.661525
10000,900,7,1024,1,16314.788333
10000,950,7,1024,1,14984.276459
10000,950,7,1024,1,15998.328725
10000,950,7,1024,1,16105.707661
10000,950,7,1024,1,16290.201336
10000,950,7,1024,1,16279.069431
10000,1000,7,1024,1,15870.123001
10000,1000,7,1024,1,14834.529927
10000,1000,7,1024,1,16485.332406
10000,1000,7,1024,1,15521.674637
10000,1000,7,1024,1,14565.192129
10000,100,7,1024,2,12419.910086
10000,100,7,1024,2,13153.022390
10000,100,7,1024,2,12438.130222
10000,100,7,1024,2,12603.039394
10000,100,7,1024,2,12917.443695
10000,150,7,1024,2,13145.134599
10000,150,7,1024,2,13253.544135
10000,150,7,1024,2,12872.689114
10000,150,7,1024,2,12757.880932
10000,150,7,1024,2,13290.827460
10000,200,7,1024,2,13000.938208
10000,200,7,1024,2,13138.818331
10000,200,7,1024,2,13432.759665
10000,200,7,1024,2,13730.127067
10000,200,7,1024,2,13249.710436
10000,250,7,1024,2,14077.750198
10000,250,7,1024,2,13742.596676
10000,250,7,1024,2,14369.474548
10000,250,7,1024,2,13708.484622
10000,250,7,1024,2,13749.293912
10000,300,7,1024,2,15163.524916
10000,300,7,1024,2,14633.170023
10000,300,7,1024,2,13027.860541
10000,300,7,1024,2,15325.090352
10000,300,7,1024,2,13967.075784
10000,350,7,1024,2,13502.979493
10000,350,7,1024,2,14883.592336
10000,350,7,1024,2,13148.607322
10000,350,7,1024,2,15538.172305
10000,350,7,1024,2,15897.619635
10000,400,7,1024,2,14676.365592
10000,400,7,1024,2,15627.427574
10000,400,7,1024,2,14103.500723
10000,400,7,1024,2,14708.112276
10000,400,7,1024,2,16152.931615
10000,450,7,1024,2,16116.711474
10000,450,7,1024,2,13875.372484
10000,450,7,1024,2,15966.227903
10000,450,7,1024,2,15531.437745
10000,450,7,1024,2,15768.547767
10000,500,7,1024,2,15848.600400
10000,500,7,1024,2,16400.064485
10000,500,7,1024,2,14941.901308
10000,500,7,1024,2,14719.277870
10000,500,7,1024,2,15914.593861
10000,550,7,1024,2,15842.760501
10000,550,7,1024,2,14861.869740
10000,550,7,1024,2,15514.803057
10000,550,7,1024,2,13621.057765
10000,550,7,1024,2,14428.895327
10000,600,7,1024,2,14928.317043
10000,600,7,1024,2,14644.532980
10000,600,7,1024,2,15104.593761
10000,600,7,1024,2,14702.707995
10000,600,7,1024,2,15194.562129
10000,650,7,1024,2,14026.337981
10000,650,7,1024,2,16011.295469
10000,650,7,1024,2,14600.697127
10000,650,7,1024,2,15038.579362
10000,650,7,1024,2,14157.178291
10000,700,7,1024,2,16507.321492
10000,700,7,1024,2,14615.449496
10000,700,7,1024,2,15419.208402
10000,700,7,1024,2,15645.475772
10000,700,7,1024,2,15277.358083
10000,750,7,1024,2,14600.991919
10000,750,7,1024,2,14829.531158
10000,750,7,1024,2,14262.671636
10000,750,7,1024,2,15717.815197
10000,750,7,1024,2,15641.346135
10000,800,7,1024,2,13550.470793
10000,800,7,1024,2,13768.542552
10000,800,7,1024,2,15763.924113
10000,800,7,1024,2,14393.689908
10000,800,7,1024,2,15873.877699
10000,850,7,1024,2,12894.224723
10000,850,7,1024,2,16025.512924
10000,850,7,1024,2,15594.359617
10000,850,7,1024,2,15137.339011
10000,850,7,1024,2,14563.261930
10000,900,7,1024,2,15080.069347
10000,900,7,1024,2,14877.151402
10000,900,7,1024,2,15533.848059
10000,900,7,1024,2,15229.948556
10000,900,7,1024,2,15338.021849
10000,950,7,1024,2,15641.052461
10000,950,7,1024,2,16467.574270
10000,950,7,1024,2,15302.546626
10000,950,7,1024,2,15589.010407
10000,950,7,1024,2,15160.181676
10000,1000,7,1024,2,15384.682628
10000,1000,7,1024,2,15110.596983
10000,1000,7,1024,2,13015.399099
10000,1000,7,1024,2,15416.745756
10000,1000,7,1024,2,15480.798898
10000,100,7,10240,0,3489.874626
10000,100,7,10240,0,3402.077457
10000,100,7,10240,0,3502.349731
10000,100,7,10240,0,3187.868557
10000,100,7,10240,0,3738.655792
10000,150,7,10240,0,3273.784580
10000,150,7,10240,0,3639.391935
10000,150,7,10240,0,3563.187039
10000,150,7,10240,0,3450.595052
10000,150,7,10240,0,3604.601006
10000,200,7,10240,0,3544.513398
10000,200,7,10240,0,3601.673614
10000,200,7,10240,0,3527.119996
10000,200,7,10240,0,3499.185335
10000,200,7,10240,0,3578.186000
10000,250,7,10240,0,3751.225844
10000,250,7,10240,0,3432.139895
10000,250,7,10240,0,3535.810906
10000,250,7,10240,0,3344.173509
10000,250,7,10240,0,3623.637674
10000,300,7,10240,0,3266.219680
10000,300,7,10240,0,3142.793766
10000,300,7,10240,0,3184.854736
10000,300,7,10240,0,3347.573180
10000,300,7,10240,0,3139.022619
10000,350,7,10240,0,3175.252858
10000,350,7,10240,0,3269.495748
10000,350,7,10240,0,3266.144404
10000,350,7,10240,0,3087.175114
10000,350,7,10240,0,3288.367609
10000,400,7,10240,0,3078.703833
10000,400,7,10240,0,3157.703434
10000,400,7,10240,0,2974.414506
10000,400,7,10240,0,3075.422596
10000,400,7,10240,0,3123.281150
10000,450,7,10240,0,3244.606666
10000,450,7,10240,0,3188.829567
10000,450,7,10240,0,3060.442499
10000,450,7,10240,0,3270.110628
10000,450,7,10240,0,3137.613358
10000,500,7,10240,0,3088.535147
10000,500,7,10240,0,3166.344117
10000,500,7,10240,0,3218.625866
10000,500,7,10240,0,3226.384480
10000,500,7,10240,0,3198.075751
10000,550,7,10240,0,3135.242847
10000,550,7,10240,0,3206.600014
10000,550,7,10240,0,3288.433797
10000,550,7,10240,0,3080.235172
10000,550,7,10240,0,3080.853258
10000,600,7,10240,0,3200.589725
10000,600,7,10240,0,3232.764566
10000,600,7,10240,0,3121.488932
10000,600,7,10240,0,3276.467203
10000,600,7,10240,0,3163.867185
10000,650,7,10240,0,3252.262940
10000,650,7,10240,0,3049.849078
10000,650,7,10240,0,3242.634129
10000,650,7,10240,0,3084.676222
10000,650,7,10240,0,3235.426255
10000,700,7,10240,0,3044.534804
10000,700,7,10240,0,3085.477587
10000,700,7,10240,0,3086.231437
10000,700,7,10240,0,3191.226545
10000,700,7,10240,0,3273.662348
10000,750,7,10240,0,3163.054293
10000,750,7,10240,0,3141.937746
10000,750,7,10240,0,3153.023529
10000,750,7,10240,0,3246.339988
10000,750,7,10240,0,3119.535655
10000,800,7,10240,0,3225.994722
10000,800,7,10240,0,3163.200544
10000,800,7,10240,0,3277.446087
10000,800,7,10240,0,3219.633101
10000,800,7,10240,0,3126.615017
10000,850,7,10240,0,3252.527684
10000,850,7,10240,0,3373.245127
10000,850,7,10240,0,3294.511143
10000,850,7,10240,0,3239.758301
10000,850,7,10240,0,3213.760016
10000,900,7,10240,0,3341.850541
10000,900,7,10240,0,3231.310928
10000,900,7,10240,0,3281.116497
10000,900,7,10240,0,3357.840944
10000,900,7,10240,0,3372.111147
10000,950,7,10240,0,3295.549422
10000,950,7,10240,0,3378.404704
10000,950,7,10240,0,3346.624969
10000,950,7,10240,0,3255.176632
10000,950,7,10240,0,3375.833736
10000,1000,7,10240,0,3387.800207
10000,1000,7,10240,0,3415.517988
10000,1000,7,10240,0,3336.508538
10000,1000,7,10240,0,3290.694463
10000,1000,7,10240,0,3433.303658
10000,100,7,10240,1,3601.476927
10000,100,7,10240,1,3571.284391
10000,100,7,10240,1,3503.366268
10000,100,7,10240,1,3611.963465
10000,100,7,10240,1,3573.528830
10000,150,7,10240,1,3664.333467
10000,150,7,10240,1,3507.318269
10000,150,7,10240,1,3615.336220
10000,150,7,10240,1,3484.798084
10000,150,7,10240,1,3429.590862
10000,200,7,10240,1,3612.297419
10000,200,7,10240,1,3573.891443
10000,200,7,10240,1,3597.783355
10000,200,7,10240,1,3645.654919
10000,200,7,10240,1,3632.275101
10000,250,7,10240,1,3372.357888
10000,250,7,10240,1,3562.988934
10000,250,7,10240,1,3562.124428
10000,250,7,10240,1,3755.418859
10000,250,7,10240,1,3537.008493
10000,300,7,10240,1,3611.458476
10000,300,7,10240,1,3397.380551
10000,300,7,10240,1,3510.973596
10000,300,7,10240,1,3409.863291
10000,300,7,10240,1,3478.826179
10000,350,7,10240,1,3321.178141
10000,350,7,10240,1,3060.498464
10000,350,7,10240,1,2912.298304
10000,350,7,10240,1,3188.794134
10000,350,7,10240,1,3175.953756
10000,400,7,10240,1,3121.227399
10000,400,7,10240,1,3328.756802
10000,400,7,10240,1,3155.498379
10000,400,7,10240,1,3224.365844
10000,400,7,10240,1,3150.220905
10000,450,7,10240,1,3082.745321
10000,450,7,10240,1,3103.438122
10000,450,7,10240,1,3053.209974
10000,450,7,10240,1,2995.862304
10000,450,7,10240,1,3325.709541
10000,500,7,10240,1,3254.379283
10000,500,7,10240,1,3107.002508
10000,500,7,10240,1,3123.138706
10000,500,7,10240,1,3139.592457
10000,500,7,10240,1,3274.139877
10000,550,7,10240,1,3248.156621
10000,550,7,10240,1,3047.893475
10000,550,7,10240,1,3154.865072
10000,550,7,10240,1,3218.162989
10000,550,7,10240,1,3155.093313
10000,600,7,10240,1,3100.525790
10000,600,7,10240,1,3198.861195
10000,600,7,10240,1,3049.682829
10000,600,7,10240,1,3238.439350
10000,600,7,10240,1,3081.548018
10000,650,7,10240,1,3015.497810
10000,650,7,10240,1,3009.345658
10000,650,7,10240,1,3245.240650
10000,650,7,10240,1,3151.074749
10000,650,7,10240,1,3239.834489
10000,700,7,10240,1,3245.925308
10000,700,7,10240,1,3200.031460
10000,700,7,10240,1,3224.536032
10000,700,7,10240,1,3294.694359
10000,700,7,10240,1,3200.771668
10000,750,7,10240,1,3289.899118
10000,750,7,10240,1,3194.541326
10000,750,7,10240,1,3184.494078
10000,750,7,10240,1,3104.447856
10000,750,7,10240,1,3259.858630
10000,800,7,10240,1,3129.049403
10000,800,7,10240,1,3217.638286
10000,800,7,10240,1,3234.535730
10000,800,7,10240,1,3171.137244
10000,800,7,10240,1,3217.570343
10000,850,7,10240,1,3239.825153
10000,850,7,10240,1,3153.785706
10000,850,7,10240,1,3207.908674
10000,850,7,10240,1,3457.475096
10000,850,7,10240,1,3275.082828
10000,900,7,10240,1,3253.720619
10000,900,7,10240,1,3288.263691
10000,900,7,10240,1,3250.973466
10000,900,7,10240,1,3355.408521
10000,950,7,10240,1,3418.299181
10000,950,7,10240,1,3165.837462
10000,950,7,10240,1,3205.705028
10000,950,7,10240,1,3246.028396
10000,950,7,10240,1,3233.354338
10000,1000,7,10240,1,3319.169151
10000,1000,7,10240,1,3308.325803
10000,1000,7,10240,1,3349.145156
10000,1000,7,10240,1,3297.198654
10000,1000,7,10240,1,3357.519931
10000,100,7,10240,2,3601.634013
10000,100,7,10240,2,3327.948881
10000,100,7,10240,2,3432.518085
10000,100,7,10240,2,3648.175286
10000,100,7,10240,2,3396.667454
10000,150,7,10240,2,3426.508410
10000,150,7,10240,2,3562.831760
10000,150,7,10240,2,3537.016356
10000,150,7,10240,2,3521.003528
10000,150,7,10240,2,3519.219257
10000,200,7,10240,2,3468.905532
10000,200,7,10240,2,3567.359670
10000,200,7,10240,2,3582.251438
10000,200,7,10240,2,3564.206238
10000,200,7,10240,2,3469.132341
10000,250,7,10240,2,3483.068524
10000,250,7,10240,2,3566.340775
10000,250,7,10240,2,3571.297585
10000,250,7,10240,2,3565.223876
10000,250,7,10240,2,3513.974503
10000,300,7,10240,2,3349.429749
10000,300,7,10240,2,3312.279552
10000,300,7,10240,2,3339.770612
10000,300,7,10240,2,3380.825344
10000,300,7,10240,2,3469.407699
10000,350,7,10240,2,3164.190857
10000,350,7,10240,2,3202.047698
10000,350,7,10240,2,3143.436191
